prize_id,prize_name,prize_alias,prize_institution,prize_year,prize_genre,person_id,first_name,last_name,gender,uk_residence,ethnicity_macro,highest_degree,degree_field_cat,degree_institution,degree_field,role_simple,person_role,book_id,book_title
2,Whitbread Book of the Year,Costa Book of the Year,Whitbread,1998,No/Any/Multi Genre,0139,Ted,Hughes,man,TRUE,White British,Bachelors,History and Cultural Studies,University of Cambridge,Archaeology and Anthropology,Winner,winner,00146,Birthday Letters
6,Whitbread Poetry Award,Costa Poetry Award,Whitbread,1998,Poetry,0139,Ted,Hughes,man,TRUE,White British,Bachelors,History and Cultural Studies,University of Cambridge,Archaeology and Anthropology,Winner,winner,00146,Birthday Letters
14,TS Eliot Prize,TS Eliot Prize,TS Eliot Foundation,1998,Poetry,0139,Ted,Hughes,man,TRUE,White British,Bachelors,History and Cultural Studies,University of Cambridge,Archaeology and Anthropology,Winner,winner,00146,Birthday Letters
8,Booker Prize,Booker Prize,Booker Foundation,1998,Fiction,0270,Patrick,McCabe,man,FALSE,Irish,unknown,unknown,St Patrick's Training College,unknown,Shortlisted,shortlisted,00201,Breakfast on Pluto
8,Booker Prize,Booker Prize,Booker Foundation,1998,Fiction,0017,Ian,McEwan,man,TRUE,White British,Masters,Writing,University of East Anglia,Creative Writing,Winner,winner,00208,Amsterdam
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,1998,Fiction,0144,Pauline,Melville,woman,TRUE,Black British,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00216,The Ventriloquist's Tale
1,James Tait Black Prize for Fiction,James Tait Black Prize for Fiction,The University of Edinburgh,1998,Fiction,0025,Andrew,Miller,man,TRUE,White British,Doctorate,Language and Literature,Brown University,Classics,Winner,winner,00218,Ingenious Pain
8,Booker Prize,Booker Prize,Booker Foundation,1998,Fiction,0271,Magnus,Mills,man,TRUE,White British,Bachelors,Politics and Economics,Wolverhampton Polytechnic,Economics,Shortlisted,shortlisted,00222,The Restraint of Beasts
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,1998,Fiction,0337,Ann,Patchett,woman,FALSE,Non-UK White,Masters,Writing,University of Iowa,Creative Writing,Shortlisted,shortlisted,00486,The Magician's Assistant
12,BSFA Award for Best Novel,BSFA Award for Best Novel,British Science Fiction Association,1998,Sff,0028,Christopher,Priest,man,TRUE,White British,none,none,none,none,Winner,winner,00652,The Extremes
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,1998,Fiction,0381,Deirdre,Purcell,woman,FALSE,Irish,none,none,none,none,Shortlisted,shortlisted,00487,Love Like Hate Adore
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,1998,Fiction,0261,Carol,Shields,woman,FALSE,Non-UK White,Masters,Language and Literature,University of Ottawa,English Literature,Winner,winner,00484,Larry's Party
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,1998,Fiction,0382,Anita,Shreve,woman,FALSE,Non-UK White,Bachelors,Language and Literature,Tufts,English Literature,Shortlisted,shortlisted,00488,The Weight of Water
1,James Tait Black Prize for Fiction,James Tait Black Prize for Fiction,The University of Edinburgh,1999,Fiction,0024,Beryl,Bainbridge,woman,TRUE,White British,none,none,none,none,Winner,winner,00020,Master Georgie
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,1999,Non-Fiction,0708,Antony,Beevor,man,TRUE,White British,unknown,unknown,unknown,unknown,Winner,winner,00882,Stalingrad
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,1999,Fiction,0375,Suzanne,Berne,woman,FALSE,Non-UK White,Masters,unknown,University of Iowa,unknown,Winner,winner,00478,A Crime in the Neighborhood
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,1999,Fiction,0376,Julia,Blackburn,woman,TRUE,White British,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00479,The Leper's Companions
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,1999,Fiction,0377,Marilyn,Bowering,woman,FALSE,Non-UK White,Masters,Language and Literature,University of Victoria,English Literature,Shortlisted,shortlisted,00480,Visible Worlds
5,Whitbread Biography Award,Costa Biography Award,Whitbread,1999,Biography,0138,David,Cairns,man,TRUE,White British,unknown,unknown,unknown,unknown,Winner,winner,00046,"Berlioz, Volume 2"
8,Booker Prize,Booker Prize,Booker Foundation,1999,Fiction,0233,JM,Coetzee,man,FALSE,Non-UK White,Doctorate,Language and Literature,"University of Texas, Austin",English Literature,Winner,winner,00055,Disgrace
8,Booker Prize,Booker Prize,Booker Foundation,1999,Fiction,0267,Anita,Desai,woman,FALSE,Asian,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00070,"Fasting, Feasting"
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,1999,Non-Fiction,0709,John,Diamond,man,TRUE,Jewish,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00883,Because Cowards Get Cancer Too
8,Booker Prize,Booker Prize,Booker Foundation,1999,Fiction,0125,Michael,Frayn,man,TRUE,White British,Bachelors,Philosophy and Theology,University of Cambridge,Philosophy,Shortlisted,shortlisted,00107,Headlong
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,1999,Fiction,0378,Jane,Hamilton,woman,FALSE,Non-UK White,Bachelors,Language and Literature,Carleton College,English Literature,Shortlisted,shortlisted,00481,The Short History of a Prince
2,Whitbread Book of the Year,Costa Book of the Year,Whitbread,1999,No/Any/Multi Genre,0134,Seamus,Heaney,man,TRUE,White British,Bachelors,Language and Literature,Queen's University,English Literature,Winner,winner,00135,Beowulf
6,Whitbread Poetry Award,Costa Poetry Award,Whitbread,1999,Poetry,0134,Seamus,Heaney,man,TRUE,White British,Bachelors,Language and Literature,Queen's University,English Literature,Winner,winner,00135,Beowulf
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,1999,Non-Fiction,0666,Richard,Holmes,man,TRUE,White British,Bachelors,unknown,University of Cambridge,unknown,Shortlisted,shortlisted,00884,Coleridge
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,1999,Non-Fiction,0710,Ian,Kershaw,man,TRUE,White British,Doctorate,History and Cultural Studies,University of Oxford,Medieval History,Shortlisted,shortlisted,00885,Hitler 1889-1936
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,1999,Fiction,0300,Barbara,Kingsolver,woman,FALSE,Non-UK White,Masters,Maths and Sciences,University of Arizona,Ecology and Evolutionary Biology,Shortlisted,shortlisted,00482,The Poisonwood Bible
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,1999,Non-Fiction,0711,David,Landes,man,FALSE,Non-UK White,Doctorate,History and Cultural Studies,Harvard University,History of Economics,Shortlisted,shortlisted,00886,The Wealth and Poverty of Nations
3,Whitbread First Novel Award,Costa First Novel Award,Whitbread,1999,Fiction,0136,Tim,Lott,man,TRUE,White British,Bachelors,Politics and Economics,London School of Economics,Politics and History,Winner,winner,00183,White City Blue
12,BSFA Award for Best Novel,BSFA Award for Best Novel,British Science Fiction Association,1999,Sff,0502,Ken,MacLeod,man,TRUE,White British,Masters,Maths and Sciences,Brunel University,unknown,Winner,winner,00651,The Sky Road
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,1999,Fiction,0379,Toni,Morrison,woman,FALSE,Non-White American,Masters,Language and Literature,Cornell University,American Literature,Shortlisted,shortlisted,00483,Paradise
8,Booker Prize,Booker Prize,Booker Foundation,1999,Fiction,0019,Andrew,O'Hagan,man,TRUE,White British,Bachelors,Language and Literature,University of Cambridge,English Literature,Shortlisted,shortlisted,00247,Our Fathers
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,1999,Non-Fiction,0653,Matt,Ridley,man,TRUE,White British,Doctorate,Maths and Sciences,University of Oxford,Science,Shortlisted,shortlisted,00887,Genome
7,Whitbread Children's Book of the Year,Costa Children's Book Award,Whitbread,1999,Children's,0135,JK,Rowling,woman,TRUE,White British,Bachelors,Language and Literature,Exeter University,French and Classics,Winner,winner,00278,Harry Potter and the Prisoner of Azkaban
8,Booker Prize,Booker Prize,Booker Foundation,1999,Fiction,0268,Ahdaf,Soueif,woman,FALSE,African,Bachelors,Philosophy and Theology,Hull University,Philosophy,Shortlisted,shortlisted,00308,The Map of Love
8,Booker Prize,Booker Prize,Booker Foundation,1999,Fiction,0094,Colm,Tóibín,man,FALSE,Irish,Bachelors,Multiple,University College Dublin,History and English,Shortlisted,shortlisted,00330,The Blackwater Lightship
4,Whitbread Novel Award,Costa Novel Award,Whitbread,1999,Fiction,0031,Rose,Tremain,woman,TRUE,White British,Bachelors,Language and Literature,University of East Anglia,English Literature,Winner,winner,00336,Music and Silence
14,TS Eliot Prize,TS Eliot Prize,TS Eliot Foundation,1999,Poetry,0538,Hugo,Williams,man,TRUE,White British,none,none,none,none,Winner,winner,00690,Billy's Rain
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,1999,Crime,0485,Robert,Wilson,man,TRUE,White British,Bachelors,Language and Literature,University of Oxford,English,Winner,winner,00618,A Small Death in Lisbon
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,1999,Non-Fiction,0712,Ann,Wroe,woman,TRUE,White British,Doctorate,History and Cultural Studies,University of Oxford,Medieval French History,Shortlisted,shortlisted,00888,Pilate
8,Booker Prize,Booker Prize,Booker Foundation,2000,Fiction,0190,Margaret,Atwood,woman,FALSE,Non-UK White,Masters,Language and Literature,Radcliffe College,English Literature,Winner,winner,00013,The Blind Assassin
8,Booker Prize,Booker Prize,Booker Foundation,2000,Fiction,0264,Trezza,Azzopardi,woman,TRUE,White British,Masters,Writing,University of East Anglia,Creative Writing,Shortlisted,shortlisted,00018,The Hiding Place
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2000,Fiction,0372,Judy,Budnitz,woman,FALSE,Non-UK White,Masters,Writing,New York University,Creative Writing,Shortlisted,shortlisted,00474,If I Told You Once
6,Whitbread Poetry Award,Costa Poetry Award,Whitbread,2000,Poetry,0133,John,Burnside,man,TRUE,White British,unknown,Language and Literature,Cambridgeshire College of Arts and Technology,English and European Languages,Winner,winner,00044,The Asylum Dance
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2000,Non-Fiction,0138,David,Cairns,man,TRUE,White British,unknown,unknown,unknown,unknown,Winner,winner,00046,"Berlioz, Volume 2"
8,Booker Prize,Booker Prize,Booker Foundation,2000,Fiction,0265,Michael,Collins,man,FALSE,Irish,Doctorate,unknown,University of Illinois,unknown,Shortlisted,shortlisted,00058,The Keepers of Truth
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2000,Fiction,0373,Éilís Ní,Dhuibhne,woman,FALSE,Irish,Doctorate,Language and Literature,University College Dublin,Folklore,Shortlisted,shortlisted,00475,The Dancers Dancing
7,Whitbread Children's Book of the Year,Costa Children's Book Award,Whitbread,2000,Children's,0131,Jamila,Gavin,woman,TRUE,Asian,unknown,Arts,"Trinity College, London",Music,Winner,winner,00117,Coram Boy
12,BSFA Award for Best Novel,BSFA Award for Best Novel,British Science Fiction Association,2000,Sff,0506,Mary,Gentle,woman,TRUE,White British,unknown,unknown,unknown,unknown,Winner,winner,00650,Ash: A Secret History
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2000,Fiction,0238,Linda,Grant,woman,TRUE,Jewish,Masters,Language and Literature,McMaster University,English Literature,Winner,winner,00473,When I Lived in Modern Times
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2000,Non-Fiction,0705,Tony,Hawks,man,TRUE,White British,none,none,none,none,Shortlisted,shortlisted,00878,Playing Moldovans at Tennis
8,Booker Prize,Booker Prize,Booker Foundation,2000,Fiction,0251,Kazuo,Ishiguro,man,TRUE,Asian,Masters,Writing,University of East Anglia,Creative Writing,Shortlisted,shortlisted,00153,When We Were Orphans
2,Whitbread Book of the Year,Costa Book of the Year,Whitbread,2000,No/Any/Multi Genre,0130,Matthew,Kneale,man,TRUE,White British,Bachelors,History and Cultural Studies,University of Oxford,Modern History,Winner,winner,00169,English Passengers
4,Whitbread Novel Award,Costa Novel Award,Whitbread,2000,Fiction,0130,Matthew,Kneale,man,TRUE,White British,Bachelors,History and Cultural Studies,University of Oxford,Modern History,Winner,winner,00169,English Passengers
8,Booker Prize,Booker Prize,Booker Foundation,2000,Fiction,0130,Matthew,Kneale,man,TRUE,White British,Bachelors,History and Cultural Studies,University of Oxford,Modern History,Shortlisted,shortlisted,00169,English Passengers
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2000,Crime,0484,Jonathan,Lethem,man,FALSE,Non-UK White,none,none,none,none,Winner,winner,00617,Motherless Brooklyn
14,TS Eliot Prize,TS Eliot Prize,TS Eliot Foundation,2000,Poetry,0169,Michael,Longley,man,TRUE,White British,Bachelors,Language and Literature,"Trinity College, Dublin",Classics,Winner,winner,00689,The Weather in Japan
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2000,Non-Fiction,0155,Brenda,Maddox,woman,TRUE,Non-UK White,Bachelors,Language and Literature,Harvard University,English Literature,Shortlisted,shortlisted,00879,George's Ghosts
1,James Tait Black Prize for Fiction,James Tait Black Prize for Fiction,The University of Edinburgh,2000,Fiction,0023,Timothy,Mo,man,TRUE,Asian,Bachelors,unknown,University of Oxford,unknown,Winner,winner,00228,Renegade or Halo2
8,Booker Prize,Booker Prize,Booker Foundation,2000,Fiction,0266,Brian,O'Doherty,man,FALSE,Irish,Masters,Writing,University of Michigan,Creative Writing,Shortlisted,shortlisted,00243,The Deposition of Father McGreevy
5,Whitbread Biography Award,Costa Biography Award,Whitbread,2000,Biography,0132,Lorna,Sage,woman,TRUE,White British,Masters,Language and Literature,University of Birmingham,English Literature,Winner,winner,00283,Bad Blood
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2000,Non-Fiction,0706,William,Shawcross,man,TRUE,White British,Bachelors,unknown,University of Oxford,unknown,Shortlisted,shortlisted,00880,Deliver us from Evil
3,Whitbread First Novel Award,Costa First Novel Award,Whitbread,2000,Fiction,0022,Zadie,Smith,woman,TRUE,Black British,unknown,unknown,unknown,unknown,Winner,winner,00306,White Teeth
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2000,Fiction,0022,Zadie,Smith,woman,TRUE,Black British,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00306,White Teeth
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2000,Fiction,0176,Elizabeth,Strout,woman,FALSE,Non-UK White,Masters,unknown,Royal College of Art,unknown,Shortlisted,shortlisted,00476,Amy and Isabelle
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2000,Fiction,0374,Rebecca,Wells,woman,FALSE,Non-UK White,Bachelors,unknown,Louisiana State University,unknown,Shortlisted,shortlisted,00477,Divine Secrets of the Ya-Ya Sisterhood
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2000,Non-Fiction,0707,Francis,Wheen,man,TRUE,White British,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00881,Karl Marx
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2001,Fiction,0190,Margaret,Atwood,woman,FALSE,Non-UK White,Masters,Language and Literature,Radcliffe College,English Literature,Shortlisted,shortlisted,00013,The Blind Assassin
